"","Location","Range_Min","Range_Max","Magic","Avg_Relative_Error","Max_Relative_Error","N","Bottom"
"3112",2,0.118489583333333,0.229166666666667,1597430574,0.000750965555198491,0.00144322658888996,18,"point00781"
"3113",3,0.229166666666667,0.33984375,1597553932,0.000428950210334733,0.00119525683112442,18,"point00781"
"3114",4,0.33984375,0.450520833333333,1597088597,1.23086929306737e-05,2.68629646598129e-05,18,"point00781"
"3115",5,0.450520833333333,0.561197916666667,1597231815,2.25198327825638e-05,6.52805247227661e-05,18,"point00781"
"3116",6,0.561197916666667,0.671875,1597131221,4.49631352239521e-06,8.62437082105316e-06,18,"point00781"
"3117",7,0.671875,0.782552083333333,1597214504,4.52706299256533e-05,0.000121068842418026,18,"point00781"
"3118",8,0.782552083333333,0.893229166666667,1597465459,0.000157089627464302,0.000460126408142969,18,"point00781"
"3119",9,0.893229166666667,1.00390625,1598021629,1.2768651913575e-07,4.18046425920693e-07,18,"point00781"
"3120",10,1.00390625,1.11458333333333,1597813598,7.13114204700105e-05,0.000212907936656848,18,"point00781"
"3121",11,1.11458333333333,1.22526041666667,1597485972,3.87426080123987e-05,0.000113835150841624,18,"point00781"
"3122",12,1.22526041666667,1.3359375,1597263522,1.78547797986539e-05,5.35080180270597e-05,18,"point00781"
"3123",13,1.3359375,1.44661458333333,1597124867,6.56111114949454e-06,1.93560681509553e-05,18,"point00781"
"3124",14,1.44661458333333,1.55729166666667,1597054187,1.29682894112193e-06,3.36951598001178e-06,18,"point00781"
"3125",15,1.55729166666667,1.66796875,1597038780,1.95719664475291e-07,4.51899751396923e-07,18,"point00781"
"3126",16,1.66796875,1.77864583333333,1597071938,2.34353092309902e-06,6.62064894640935e-06,18,"point00781"
"3127",17,1.77864583333333,1.88932291666667,1597144102,6.75723094900604e-06,1.9908404283342e-05,18,"point00781"
"3128",18,1.88932291666667,2,1597250163,1.29562386064208e-05,3.83427286578808e-05,18,"point00781"
"3129",1,0.0078125,0.0908203125,1597463166,0.000824980903416872,0.00175115326419473,24,"point00781"
"3130",2,0.0908203125,0.173828125,1597201923,7.03789773979224e-05,0.000124199097626843,24,"point00781"
"3131",3,0.173828125,0.2568359375,1597974462,5.42808447789866e-06,1.64325774676399e-05,24,"point00781"
"3132",4,0.2568359375,0.33984375,1597506181,0.000330671289702877,0.000928651017602533,24,"point00781"
"3133",5,0.33984375,0.4228515625,1597088612,1.51091262523551e-05,2.68949697783682e-05,24,"point00781"
"3134",6,0.4228515625,0.505859375,1597300095,3.52431584360602e-07,1.0960108056679e-06,24,"point00781"
"3135",7,0.505859375,0.5888671875,1597203913,2.95289592031622e-05,8.05009694886394e-05,24,"point00781"
"3136",8,0.5888671875,0.671875,1597114672,4.63155089391876e-07,1.09830534711364e-06,24,"point00781"
"3137",9,0.671875,0.7548828125,1597183016,1.91101571545005e-05,5.22011068824213e-05,24,"point00781"
"3138",10,0.7548828125,0.837890625,1597345254,6.08956142968964e-05,0.000179064838448539,24,"point00781"
"3139",11,0.837890625,0.9208984375,1597585246,0.000118408410344273,0.000350057875039056,24,"point00781"
"3140",12,0.9208984375,1.00390625,1598021725,1.30686260035873e-07,4.18046511185821e-07,24,"point00781"
"3141",13,1.00390625,1.0869140625,1597858337,4.33423847425729e-05,0.000128507279441692,24,"point00781"
"3142",14,1.0869140625,1.169921875,1597590712,2.74957365036244e-05,8.16835163277574e-05,24,"point00781"
"3143",15,1.169921875,1.2529296875,1597387592,1.61915904755006e-05,4.91044265800156e-05,24,"point00781"
"3144",16,1.2529296875,1.3359375,1597238376,9.01551265997114e-06,2.6888053980656e-05,24,"point00781"
"3145",17,1.3359375,1.4189453125,1597134903,4.24659674536088e-06,1.26075219668564e-05,24,"point00781"
"3146",18,1.4189453125,1.501953125,1597070504,1.46378658882895e-06,4.26030283051659e-06,24,"point00781"
"3147",19,1.501953125,1.5849609375,1597039767,2.12799264431851e-07,5.8450137885302e-07,24,"point00781"
"3148",20,1.5849609375,1.66796875,1597038774,1.69803257676904e-07,4.52014518259602e-07,24,"point00781"
"3149",21,1.66796875,1.7509765625,1597063195,1.04088269381464e-06,3.0796707051195e-06,24,"point00781"
"3150",22,1.7509765625,1.833984375,1597110563,2.69700331045897e-06,8.071850061242e-06,24,"point00781"
"3151",23,1.833984375,1.9169921875,1597178102,4.95833728564321e-06,1.48525223266915e-05,24,"point00781"
"3152",24,1.9169921875,2,1597263608,7.75848457124084e-06,2.30249916057801e-05,24,"point00781"
"3153",1,0.0078125,0.070068359375,1597463153,0.000948175322264433,0.00175103812944144,32,"point00781"
"3154",2,0.070068359375,0.13232421875,1597265935,6.98852181812981e-06,2.09014178835787e-05,32,"point00781"
"3155",3,0.13232421875,0.194580078125,1597202705,5.97742000536527e-05,0.000126232305774465,32,"point00781"
"3156",4,0.194580078125,0.2568359375,1597974359,5.49771493751905e-06,1.63915719895158e-05,32,"point00781"
"3157",5,0.2568359375,0.319091796875,1597571867,0.000223033901420422,0.000657849479466677,32,"point00781"
"3158",6,0.319091796875,0.38134765625,1597146042,3.57062854163814e-05,9.11114184418693e-05,32,"point00781"
"3159",7,0.38134765625,0.443603515625,1597064773,4.99865018355194e-06,8.97187783266418e-06,32,"point00781"
"3160",8,0.443603515625,0.505859375,1597300059,3.50902865875469e-07,1.09601148778893e-06,32,"point00781"
"3161",9,0.505859375,0.568115234375,1597216896,2.04607113118982e-05,5.81640597374644e-05,32,"point00781"
"3162",10,0.568115234375,0.63037109375,1597126274,2.57803412750945e-06,5.58411875317688e-06,32,"point00781"
"3163",11,0.63037109375,0.692626953125,1597124549,2.14577084989287e-06,4.66291521661333e-06,32,"point00781"
"3164",12,0.692626953125,0.7548828125,1597192112,1.27282901303261e-05,3.67686516256072e-05,32,"point00781"
"3165",13,0.7548828125,0.817138671875,1597314905,3.06678120978177e-05,9.06262139324099e-05,32,"point00781"
"3166",14,0.817138671875,0.87939453125,1597482568,5.35395774932113e-05,0.000159162198542617,32,"point00781"
"3167",15,0.87939453125,0.941650390625,1597687266,7.94536608736962e-05,0.000237836065934971,32,"point00781"
"3168",16,0.941650390625,1.00390625,1598021620,1.30196482928113e-07,4.18045658534538e-07,32,"point00781"
"3169",17,1.00390625,1.066162109375,1597894079,2.55574614129728e-05,7.62041818234138e-05,32,"point00781"
"3170",18,1.066162109375,1.12841796875,1597680213,1.86767520062858e-05,5.47135314263869e-05,32,"point00781"
"3171",19,1.12841796875,1.190673828125,1597505215,1.27068615256576e-05,3.82430262106936e-05,32,"point00781"
"3172",20,1.190673828125,1.2529296875,1597363977,8.56020142236957e-06,2.57528663496487e-05,32,"point00781"
"3173",21,1.2529296875,1.315185546875,1597252320,5.55938231627806e-06,1.64127741300035e-05,32,"point00781"
"3174",22,1.315185546875,1.37744140625,1597166932,3.20064054903924e-06,9.65370873018401e-06,32,"point00781"
"3175",23,1.37744140625,1.439697265625,1597104713,1.67593486821715e-06,5.03676119478769e-06,32,"point00781"
"3176",24,1.439697265625,1.501953125,1597063298,6.83930977629643e-07,2.04529533220921e-06,32,"point00781"
"3177",25,1.501953125,1.564208984375,1597040377,1.57835003733453e-07,5.11526877744473e-07,32,"point00781"
"3178",26,1.564208984375,1.62646484375,1597035340,5.08895467987713e-08,1.51589986785439e-07,32,"point00781"
"3179",27,1.62646484375,1.688720703125,1597043748,2.23064461124522e-07,6.84735766753874e-07,32,"point00781"
"3180",28,1.688720703125,1.7509765625,1597066679,6.8423997845457e-07,2.09137078854837e-06,32,"point00781"
"3181",29,1.7509765625,1.813232421875,1597102191,1.38512439207261e-06,4.17356932302937e-06,32,"point00781"
"3182",30,1.813232421875,1.87548828125,1597149397,2.29126430895121e-06,6.85664235788863e-06,32,"point00781"
"3183",31,1.87548828125,1.937744140625,1597206942,3.35148547492281e-06,1.00395191111602e-05,32,"point00781"
"3184",32,1.937744140625,2,1597274383,4.54355222245795e-06,1.3607525943371e-05,32,"point00781"
"3185",1,0.0078125,0.04931640625,1597463140,0.00104370911139995,0.00175094569567591,48,"point00781"
"3186",2,0.04931640625,0.0908203125,1597503215,0.000566735630854964,0.00146234047133476,48,"point00781"
"3187",3,0.0908203125,0.13232421875,1597265901,6.90604565534159e-06,2.08213532459922e-05,48,"point00781"
"3188",4,0.13232421875,0.173828125,1597161823,2.25108597078361e-05,4.1994389903266e-05,48,"point00781"
"3189",5,0.173828125,0.21533203125,1597340319,0.000211578124435619,0.000567006063647568,48,"point00781"
"3190",6,0.21533203125,0.2568359375,1597974463,5.51362245460041e-06,1.6432613847428e-05,48,"point00781"
"3191",7,0.2568359375,0.29833984375,1597660661,0.000122949830256402,0.000365446496289223,48,"point00781"
"3192",8,0.29833984375,0.33984375,1597280974,4.305959737394e-05,0.000125437072711065,48,"point00781"
"3193",9,0.33984375,0.38134765625,1597093302,8.64481808093842e-06,2.29334982577711e-05,48,"point00781"
"3194",10,0.38134765625,0.4228515625,1597042718,4.68802539899116e-07,9.80072968559398e-07,48,"point00781"
"3195",11,0.4228515625,0.46435546875,1597107102,9.58109740167856e-06,2.66674578597303e-05,48,"point00781"
"3196",12,0.46435546875,0.505859375,1597300097,3.5386077001931e-07,1.1021930959032e-06,48,"point00781"
"3197",13,0.505859375,0.54736328125,1597235457,1.11150329757947e-05,3.25585097016301e-05,48,"point00781"
"3198",14,0.54736328125,0.5888671875,1597152704,3.65314872396993e-06,1.04284545159317e-05,48,"point00781"
"3199",15,0.5888671875,0.63037109375,1597114714,4.81511108318955e-07,1.13544706437096e-06,48,"point00781"
"3200",16,0.63037109375,0.671875,1597114506,4.46082339067289e-07,1.04473781448178e-06,48,"point00781"
"3201",17,0.671875,0.71337890625,1597146046,2.70178702521662e-06,7.85350403020857e-06,48,"point00781"
"3202",18,0.71337890625,0.7548828125,1597204779,6.76455647408147e-06,1.988605617953e-05,48,"point00781"
"3203",19,0.7548828125,0.79638671875,1597287136,1.20532204164192e-05,3.58509823854547e-05,48,"point00781"
"3204",20,0.79638671875,0.837890625,1597390011,1.83769316208782e-05,5.50002114323433e-05,48,"point00781"
"3205",21,0.837890625,0.87939453125,1597510907,2.51114852289902e-05,7.64931028243154e-05,48,"point00781"
"3206",22,0.87939453125,0.9208984375,1597647710,3.33883072016761e-05,9.97543102130294e-05,48,"point00781"
"3207",23,0.9208984375,0.96240234375,1597798702,4.16787843278144e-05,0.000124579499242827,48,"point00781"
"3208",24,0.96240234375,1.00390625,1598021726,1.30639890016937e-07,4.18046170125308e-07,48,"point00781"
"3209",25,1.00390625,1.04541015625,1597931866,1.19959531730274e-05,3.57124808942899e-05,48,"point00781"
"3210",26,1.04541015625,1.0869140625,1597779977,9.53752987697953e-06,2.87655930151232e-05,48,"point00781"
"3211",27,1.0869140625,1.12841796875,1597646719,7.65913318900857e-06,2.29837642109487e-05,48,"point00781"
"3212",28,1.12841796875,1.169921875,1597530148,6.00887233304093e-06,1.81085342774168e-05,48,"point00781"
"3213",29,1.169921875,1.21142578125,1597428982,4.66891287942417e-06,1.40390575325e-05,48,"point00781"
"3214",30,1.21142578125,1.2529296875,1597341845,3.55906422555563e-06,1.06934530776925e-05,48,"point00781"
"3215",31,1.2529296875,1.29443359375,1597267619,2.64511572822812e-06,7.93948311184067e-06,48,"point00781"
"3216",32,1.29443359375,1.3359375,1597205045,1.88086949037825e-06,5.69672147321398e-06,48,"point00781"
"3217",33,1.3359375,1.37744140625,1597153662,1.2943816045663e-06,3.92711035601678e-06,48,"point00781"
"3218",34,1.37744140625,1.4189453125,1597112385,8.44849694203731e-07,2.5559997993696e-06,48,"point00781"
"3219",35,1.4189453125,1.46044921875,1597080351,4.86393105347815e-07,1.51265453496308e-06,48,"point00781"
"3220",36,1.46044921875,1.501953125,1597056933,2.48349664389025e-07,8.03505599833443e-07,48,"point00781"
"3221",37,1.501953125,1.54345703125,1597041715,9.75203633402089e-08,3.65447988315282e-07,48,"point00781"
"3222",38,1.54345703125,1.5849609375,1597033422,3.64834882304876e-08,1.49917795511101e-07,48,"point00781"
"3223",39,1.5849609375,1.62646484375,1597035378,4.9632671306199e-08,1.51649999224901e-07,48,"point00781"
"3224",40,1.62646484375,1.66796875,1597040649,8.50999768431393e-08,3.04502350445546e-07,48,"point00781"
"3225",41,1.66796875,1.70947265625,1597052784,1.90257850363196e-07,6.23405412625289e-07,48,"point00781"
"3226",42,1.70947265625,1.7509765625,1597070887,3.52794529590028e-07,1.10417386167683e-06,48,"point00781"
"3227",43,1.7509765625,1.79248046875,1597094649,5.60596561172133e-07,1.73536136571784e-06,48,"point00781"
"3228",44,1.79248046875,1.833984375,1597123499,8.00897907993203e-07,2.47388993557252e-06,48,"point00781"
"3229",45,1.833984375,1.87548828125,1597157468,1.08062931758468e-06,3.30965804096195e-06,48,"point00781"
"3230",46,1.87548828125,1.9169921875,1597195954,1.41871862524567e-06,4.244864157954e-06,48,"point00781"
"3231",47,1.9169921875,1.95849609375,1597238778,1.73562011696049e-06,5.28173177372082e-06,48,"point00781"
"3232",48,1.95849609375,2,1597285755,2.09871132028638e-06,6.40625239611836e-06,48,"point00781"
"3233",1,0.0078125,0.0389404296875,1597463105,0.00096418836619705,0.00175064348150045,64,"point00781"
"3234",2,0.0389404296875,0.070068359375,1597811242,8.50380965857767e-05,0.000253439473453909,64,"point00781"
"3235",3,0.070068359375,0.1011962890625,1597292822,0.000281812099274248,0.00058118614833802,64,"point00781"
"3236",4,0.1011962890625,0.13232421875,1597265925,7.06737955624703e-06,2.09011814149562e-05,64,"point00781"
"3237",5,0.13232421875,0.1634521484375,1597161852,2.30655605264474e-05,4.20129545091186e-05,64,"point00781"
"3238",6,0.1634521484375,0.194580078125,1597204589,4.9187849072041e-05,0.000120972254080698,64,"point00781"
"3239",7,0.194580078125,0.2257080078125,1597478489,0.000202605675440282,0.000592622382100672,64,"point00781"
"3240",8,0.2257080078125,0.2568359375,1597974408,5.4055058171798e-06,1.64325247169472e-05,64,"point00781"
"3241",9,0.2568359375,0.2879638671875,1597714675,7.73516367189586e-05,0.000229269193368964,64,"point00781"
"3242",10,0.2879638671875,0.319091796875,1597388350,3.73447874153499e-05,0.000108954787719995,64,"point00781"
"3243",11,0.319091796875,0.3502197265625,1597183588,1.40942147481837e-05,4.16933617088944e-05,64,"point00781"
"3244",12,0.3502197265625,0.38134765625,1597073870,3.36985044668836e-06,9.20195634535048e-06,64,"point00781"
"3245",13,0.38134765625,0.4124755859375,1597036694,7.75331514546451e-08,2.29511712745989e-07,64,"point00781"
"3246",14,0.4124755859375,0.443603515625,1597068240,2.60983074440446e-06,7.120997452148e-06,64,"point00781"
"3247",15,0.443603515625,0.4747314453125,1597147552,8.80300012795487e-06,2.56261009781156e-05,64,"point00781"
"3248",16,0.4747314453125,0.505859375,1597300156,3.50847329855242e-07,1.10220992155519e-06,64,"point00781"
"3249",17,0.505859375,0.5369873046875,1597246825,6.90875685904757e-06,2.05184442165773e-05,64,"point00781"
"3250",18,0.5369873046875,0.568115234375,1597175702,3.27023212776112e-06,9.60926081461366e-06,64,"point00781"
"3251",19,0.568115234375,0.5992431640625,1597131611,1.08507072127395e-06,3.22978348776815e-06,64,"point00781"
"3252",20,0.5992431640625,0.63037109375,1597110824,1.49458557530124e-07,3.7858470136598e-07,64,"point00781"
"3253",21,0.63037109375,0.6614990234375,1597110910,1.51216326571557e-07,3.8782033584539e-07,64,"point00781"
"3254",22,0.6614990234375,0.692626953125,1597129152,8.91368415523175e-07,2.61856939687277e-06,64,"point00781"
"3255",23,0.692626953125,0.7237548828125,1597163494,2.26170277528581e-06,6.6934453570866e-06,64,"point00781"
"3256",24,0.7237548828125,0.7548828125,1597212390,4.0865056689654e-06,1.2271464584046e-05,64,"point00781"
"3257",25,0.7548828125,0.7860107421875,1597274243,6.37489074506448e-06,1.90237733477261e-05,64,"point00781"
"3258",26,0.7860107421875,0.817138671875,1597347891,8.98618964129128e-06,2.68321764451684e-05,64,"point00781"
"3259",27,0.817138671875,0.8482666015625,1597432131,1.17139416033751e-05,3.53534524037968e-05,64,"point00781"
"3260",28,0.8482666015625,0.87939453125,1597526032,1.4883371477481e-05,4.46860649390146e-05,64,"point00781"
"3261",29,0.87939453125,0.9105224609375,1597628713,1.83826650754781e-05,5.44864233233966e-05,64,"point00781"
"3262",30,0.9105224609375,0.941650390625,1597739473,2.17299329960952e-05,6.4780266257003e-05,64,"point00781"
"3263",31,0.941650390625,0.9727783203125,1597857617,2.55541253864067e-05,7.55385481170379e-05,64,"point00781"
"3264",32,0.9727783203125,1.00390625,1598021677,1.29701547280092e-07,4.18046312233855e-07,64,"point00781"
"3265",33,1.00390625,1.0350341796875,1597951450,6.84152109897695e-06,2.06174918275792e-05,64,"point00781"
"3266",34,1.0350341796875,1.066162109375,1597833959,5.8927171266987e-06,1.7601818399271e-05,64,"point00781"
"3267",35,1.066162109375,1.0972900390625,1597727290,4.96224083690322e-06,1.49222341860877e-05,64,"point00781"
"3268",36,1.0972900390625,1.12841796875,1597630580,4.1817670535238e-06,1.2549902749015e-05,64,"point00781"
"3269",37,1.12841796875,1.1595458984375,1597543206,3.48520234183525e-06,1.05259541669511e-05,64,"point00781"
"3270",38,1.1595458984375,1.190673828125,1597464581,2.89588842861122e-06,8.7291919044219e-06,64,"point00781"
"3271",39,1.190673828125,1.2218017578125,1597394149,2.38711277233961e-06,7.18125238563516e-06,64,"point00781"
